tract,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""25025010203""","""Boston-Cambridge-Newton, MA-NH""",4,4972,3015,90.21,36,43,49,27,34,38,8,9,10,0.99,53.74,0.73,1,1,6102,4694,5642,42,40,43,6357,5510,5575,4182,3609,3433,871,670,805,1303,1231,1337,879,830,902,9.8,9.9,72.68,33.42,106608,0,314780,94,3,536,560,1719,568,1718,4,96
"""25025010204""","""Boston-Cambridge-Newton, MA-NH""",3,3360,920,63,33,40,45,24,31,34,9,10,11,2.03,32.84,0.78,1,1,7051,5601,6608,42,40,43,6748,5950,5958,4436,3908,3684,1007,800,943,1306,1242,1331,881,838,898,9.8,9.9,43.64,14.6,104587,1,285282,94,2,773,420,1538,2065,1452,12,88
"""25025010300""","""Boston-Cambridge-Newton, MA-NH""",2,5233,286,125.33,30,36,40,19,24,27,11,12,14,0.91,1.37,1.03,1,1,7869,6175,7460,41,39,41,8265,7467,7397,5863,5372,5060,1124,882,1065,1278,1214,1272,862,818,858,9.6,9.9,28.05,2.28,104691,2,274147,93,5,396,615,1200,896,1144,21,79
"""25025010403""","""Boston-Cambridge-Newton, MA-NH""",3,2875,1850,21.88,34,41,47,27,33,37,7,8,9,1.12,95.21,0.63,1,1,5259,3996,4786,42,39,44,5641,4829,4926,3588,3045,2888,751,571,683,1302,1213,1355,878,818,914,9.8,9.9,113.48,84.54,108535,2,360354,94,2,1228,446,1683,,1683,4,96
"""25025010404""","""Boston-Cambridge-Newton, MA-NH""",3,5167,1403,33.83,35,43,48,27,34,38,8,9,10,0.13,2.06,0.67,1,1,6233,4814,5783,41,39,42,6014,5155,5255,3833,3256,3110,890,687,825,1290,1211,1319,870,817,890,9.8,9.9,72.04,41.47,108170,0,343652,94,3,928,510,1718,814,1733,12,88
"""25025010405""","""Boston-Cambridge-Newton, MA-NH""",3,5947,867,90.17,25,31,34,17,22,24,8,9,10,1.85,51.31,0.7,1,1,6719,5430,6257,41,39,43,6215,5469,5526,3973,3490,3300,960,775,893,1283,1204,1333,865,812,899,9.8,9.9,29.82,9.62,107933,0,341936,94,2,685,542,1084,1066,1061,11,89
"""25025010408""","""Boston-Cambridge-Newton, MA-NH""",1,1484,906,10.72,36,44,49,27,34,38,9,9,11,2.51,212.03,0.77,1,1,7592,5912,7141,40,37,41,6682,5671,5877,4369,3667,3591,1084,844,1019,1230,1159,1267,829,782,854,9.8,9.9,117.19,84.52,107278,0,316247,94,2,776,447,1716,1847,1696,13,87
"""25025010500""","""Boston-Cambridge-Newton, MA-NH""",3,3333,1676,46.93,38,46,52,30,38,43,8,8,9,1.13,57.21,0.64,1,1,6437,5114,5972,40,37,41,5832,4971,5094,3677,3080,2960,919,730,853,1235,1160,1282,833,782,865,9.8,9.9,79.82,35.71,107828,0,367255,94,2,1052,424,1912,2304,1782,11,89
"""25025010600""","""Boston-Cambridge-Newton, MA-NH""",2,3033,1998,83.94,49,60,67,41,51,57,8,9,10,2.04,53.75,0.69,1,1,6625,5344,6168,39,36,40,6108,5367,5423,3955,3482,3288,946,763,881,1207,1121,1254,814,756,846,9.8,10,82.28,23.8,108793,0,399678,94,2,711,480,2567,2469,2504,14,86
"""25025010701""","""Boston-Cambridge-Newton, MA-NH""",3,2825,1501,49.92,46,56,63,37,46,52,9,9,11,2.79,92.55,0.73,1,1,8547,6842,8133,36,34,38,6522,5615,5848,4174,3594,3511,1221,977,1161,1128,1044,1176,761,704,793,9.8,10,42.01,30.07,109902,1,401852,94,2,768,434,2335,1979,2080,34,66
"""25025010702""","""Boston-Cambridge-Newton, MA-NH""",3,2446,1311,74.18,53,65,73,44,56,62,9,10,11,2.89,55.21,0.78,1,1,9213,7349,8821,32,30,34,6778,5869,6097,4455,3900,3793,1316,1049,1259,1007,919,1045,679,620,705,9.7,10,55.23,17.67,108745,4,464415,94,2,526,477,2792,3587,2128,46,54
"""25025010801""","""Boston-Cambridge-Newton, MA-NH""",3,3091,1741,31.63,52,64,72,43,54,61,9,9,11,2.5,138.23,0.75,1,1,9973,7744,9612,34,30,35,6782,5688,6133,4310,3634,3659,1424,1106,1372,1048,948,1102,707,639,743,9.6,10,61.46,55.05,108977,1,460437,94,2,730,478,2732,3462,1804,56,44
"""25025010802""","""Boston-Cambridge-Newton, MA-NH""",3,2849,1673,38.52,49,59,67,40,50,55,9,10,11,2.67,116.83,0.76,1,1,9212,7234,8827,37,34,38,6813,5784,6128,4356,3701,3686,1315,1033,1260,1141,1051,1182,769,709,797,9.7,9.9,55.83,43.43,109984,1,390680,94,2,683,503,2492,3221,1871,45,55
"""25025020101""","""Boston-Cambridge-Newton, MA-NH""",4,4416,2647,55.27,46,56,63,38,47,53,8,8,10,2.88,147.95,0.67,1,1,9331,7519,8934,31,28,33,6142,5121,5481,3850,3171,3186,1332,1074,1275,960,876,1020,647,590,688,9.7,10,57.75,47.89,103895,1,467470,94,1,1405,337,2374,2712,1789,44,56
"""25025020200""","""Boston-Cambridge-Newton, MA-NH""",3,3894,2194,29.1,37,44,50,29,37,41,8,8,9,2.88,248.35,0.65,1,1,7324,5949,6870,30,27,32,5677,4688,4964,3712,2991,2989,1046,850,981,919,847,994,620,571,670,9.8,10,101.86,75.4,98546,2,455474,94,1,1795,293,1842,1410,1780,18,82
"""25025020301""","""Boston-Cambridge-Newton, MA-NH""",2,2371,1296,63.65,45,54,61,36,45,51,8,9,10,2.05,159.21,0.74,1,1,6492,5061,6070,33,30,35,6166,5228,5434,4201,3560,3487,927,723,866,1038,945,1081,700,637,729,9.8,10,58.03,20.36,95871,1,434651,94,6,839,486,2283,2193,2293,16,84
"""25025020302""","""Boston-Cambridge-Newton, MA-NH""",1,995,582,18.97,42,51,57,34,42,47,8,9,10,3.1,95.09,0.66,1,1,8421,6882,8012,34,31,36,6057,5206,5398,3786,3255,3138,1203,983,1144,1068,967,1116,720,652,753,9.7,10,64.27,30.67,95783,0,445807,94,2,810,460,2113,2603,1873,33,67
"""25025020303""","""Boston-Cambridge-Newton, MA-NH""",3,3574,1715,110.15,45,55,62,37,46,51,9,9,11,2.05,148.26,0.77,1,1,7344,5731,6947,33,30,35,6455,5479,5723,4370,3723,3657,1049,818,992,1036,938,1074,699,632,724,9.7,10,38.38,15.57,93537,1,424482,93,8,745,496,2300,1143,2088,27,73
"""25025030100""","""Boston-Cambridge-Newton, MA-NH""",2,2151,1297,19.11,35,42,47,27,34,38,8,8,9,2.97,204.45,0.64,1,1,8034,6568,7601,32,30,35,5817,4832,5097,3660,2959,2933,1147,938,1085,1010,935,1078,681,630,727,9.8,10,118.42,67.86,86771,1,378567,93,1,1698,284,1695,716,1679,21,79
"""25025030200""","""Boston-Cambridge-Newton, MA-NH""",1,1738,1052,16,36,44,50,30,38,42,6,6,7,3.01,198.28,0.42,0,0,7516,6404,7064,30,28,33,4435,3650,3820,2423,1875,1785,1073,914,1008,939,860,1026,633,580,692,9.8,10,91.96,65.77,88267,1,396863,93,1,2135,253,1907,2607,1685,24,76
"""25025030300""","""Boston-Cambridge-Newton, MA-NH""",4,5511,2699,170.91,50,61,69,42,52,58,8,9,10,2.42,65.22,0.7,1,1,9340,7871,8930,30,28,32,6262,5404,5602,3985,3423,3324,1334,1124,1275,943,857,1004,636,578,677,9.7,10,86.32,15.79,87198,0,409270,93,2,964,396,2612,2945,2161,35,65
"""25025030400""","""Boston-Cambridge-Newton, MA-NH""",2,2608,1510,26.34,36,43,49,28,35,39,8,8,9,3.21,184.23,0.63,1,1,8220,6889,7790,31,29,34,5757,4825,5101,3607,2943,2933,1174,984,1112,976,898,1056,658,606,712,9.8,10,86,57.34,86756,2,389113,93,1,2315,296,1756,2404,1554,25,75
"""25025030500""","""Boston-Cambridge-Newton, MA-NH""",3,2610,1485,47.86,45,55,62,37,46,51,8,9,11,3.61,235.76,0.71,1,1,9799,8025,9393,29,27,31,6374,5279,5659,4073,3297,3341,1399,1146,1341,902,836,978,608,564,659,9.4,10,74.5,31.03,84537,1,372123,93,1,1100,505,2308,2630,1909,38,62
"""25025040100""","""Boston-Cambridge-Newton, MA-NH""",2,2399,1168,63.92,48,58,66,38,47,53,10,11,13,3.85,76.1,0.9,1,1,10497,8396,10129,29,27,30,7570,6416,6763,5166,4363,4389,1499,1199,1446,905,854,928,610,576,626,9.5,10,37.08,18.27,84582,6,318368,93,2,939,442,2381,3211,1417,51,49
"""25025040200""","""Boston-Cambridge-Newton, MA-NH""",2,1841,670,35.53,32,39,44,22,28,31,10,11,12,3.51,65.83,0.93,1,1,10270,8595,9847,26,25,27,7557,6446,6715,5294,4443,4466,1467,1227,1406,796,776,843,537,524,568,9.6,10,32.15,18.86,80866,7,262198,92,1,1587,293,1400,1706,834,31,69
"""25025040300""","""Boston-Cambridge-Newton, MA-NH""",5,4325,1960,69.21,42,50,57,31,39,43,11,12,14,4.19,122.12,1,1,1,11391,9221,11031,28,27,29,8217,6965,7402,5710,4814,4918,1627,1317,1575,880,834,909,594,562,613,9.4,10,32.41,28.32,80940,6,253172,92,2,1396,341,1952,2073,1576,55,45
"""25025040401""","""Boston-Cambridge-Newton, MA-NH""",2,2523,1193,107.2,35,42,47,25,31,34,10,11,13,3.57,66.17,0.93,1,1,10039,8363,9638,30,29,31,7660,6589,6847,5288,4504,4505,1434,1194,1376,938,890,967,632,600,652,9.6,10,25.62,11.13,85000,7,286832,93,2,977,424,1548,2571,1113,33,67
"""25025040600""","""Boston-Cambridge-Newton, MA-NH""",2,2872,1334,354.22,47,56,64,35,44,49,12,13,15,4.81,62.48,1.09,1,1,11870,9721,11525,33,31,33,8925,7767,8107,6199,5406,5421,1695,1388,1645,1031,973,1041,695,656,702,9.5,9.9,27.47,3.77,80421,6,217994,92,3,426,644,2190,2616,1577,55,45
"""25025040801""","""Boston-Cambridge-Newton, MA-NH""",3,4098,2132,235.47,37,44,50,26,33,37,11,11,13,2.99,44.16,0.98,1,1,10047,8097,9663,30,29,31,7958,6837,7078,5581,4782,4747,1435,1156,1379,943,899,952,636,606,642,9.6,10,18.81,9.05,79638,1,250105,92,3,307,871,1650,1606,1566,28,72
"""25025050101""","""Boston-Cambridge-Newton, MA-NH""",3,5487,1865,74.07,30,36,41,19,24,27,11,12,14,4.7,119.58,1.07,1,1,10872,8884,10460,29,27,30,8578,7425,7678,6127,5305,5261,1553,1269,1493,899,851,924,606,574,623,9.6,9.9,29.27,25.18,69116,6,166457,91,3,415,681,1200,1988,943,24,76
"""25025050200""","""Boston-Cambridge-Newton, MA-NH""",4,6083,1883,60.11,32,39,44,21,27,30,11,12,14,5.26,171.77,1.02,1,1,10687,8765,10278,31,29,32,8317,7184,7430,5840,5036,4982,1526,1252,1467,951,897,981,641,605,661,9.6,10,30.44,31.32,63899,6,166608,91,3,639,488,1346,1737,1173,23,77
"""25025050300""","""Boston-Cambridge-Newton, MA-NH""",2,2142,1005,87.8,19,22,25,10,12,14,9,10,12,2.13,29.52,0.84,1,1,8525,6774,8091,35,33,35,7109,6119,6246,4816,4139,3989,1217,967,1155,1076,1012,1103,725,683,744,9.7,10,40.09,11.45,72622,0,263117,92,3,532,692,611,1729,499,11,89
"""25025050400""","""Boston-Cambridge-Newton, MA-NH""",2,2437,973,32.61,32,38,43,22,27,30,11,11,13,4.76,142.11,0.98,1,1,10914,8966,10514,27,25,28,7979,6809,7135,5581,4749,4751,1559,1280,1501,839,780,884,566,526,596,9.6,10,34.61,29.83,59549,3,229037,91,3,667,472,1351,1769,1184,28,72
"""25025050500""","""Boston-Cambridge-Newton, MA-NH""",1,2305,732,28.36,34,40,46,23,28,32,11,12,14,5.64,145.6,1.06,1,1,11714,9694,11332,26,25,28,8545,7330,7687,6050,5180,5208,1673,1384,1618,822,765,862,555,516,581,9.5,10,36.9,25.81,55601,2,185669,91,3,451,504,1417,1885,1207,31,69
"""25025050600""","""Boston-Cambridge-Newton, MA-NH""",2,2292,807,41.79,29,35,39,19,24,27,10,11,12,4.6,89.84,0.91,1,1,9665,8037,9229,30,28,31,7528,6472,6655,5222,4443,4368,1380,1148,1317,925,881,970,624,594,654,9.7,10,26.81,19.31,58327,2,193693,91,2,949,405,1215,673,1192,13,87
"""25025050700""","""Boston-Cambridge-Newton, MA-NH""",3,5311,1566,66.89,32,38,43,21,27,30,11,12,13,5.34,149.1,0.99,1,1,10391,8602,9980,31,29,32,8106,7030,7273,5665,4905,4838,1484,1228,1425,957,896,1010,646,604,681,9.6,10,32.48,23.41,55831,4,161352,91,2,554,529,1346,1592,1242,20,80
"""25025050901""","""Boston-Cambridge-Newton, MA-NH""",3,4740,1430,151.81,35,42,47,23,29,32,12,13,15,5.95,140.16,1.1,1,1,11773,9850,11388,29,27,30,8830,7654,7966,6262,5409,5412,1681,1407,1626,887,839,929,598,566,626,9.5,9.9,20.46,9.42,55310,7,131188,90,3,518,733,1449,1196,1245,33,67
"""25025051000""","""Boston-Cambridge-Newton, MA-NH""",3,4548,1776,258.17,32,38,43,19,24,27,13,14,16,5.41,56.72,1.2,1,1,13028,11095,12670,27,26,28,9555,8325,8636,6851,5934,5963,1860,1584,1809,844,806,864,569,544,583,9.3,9.8,13.3,6.88,46925,7,90237,90,4,221,813,1218,1728,1031,32,68
"""25025051101""","""Boston-Cambridge-Newton, MA-NH""",4,6463,2388,286.49,36,43,48,22,28,31,13,15,17,6.03,51.8,1.29,1,1,13948,11910,13585,26,25,26,10149,8916,9199,7350,6447,6438,1992,1701,1939,807,768,821,544,518,554,8.8,9.7,11.81,8.34,41125,19,67025,89,7,273,955,1403,2133,958,39,61
"""25025051200""","""Boston-Cambridge-Newton, MA-NH""",3,2695,1138,101.83,33,39,45,22,28,31,11,12,14,4.69,119.65,1.08,1,1,12138,10032,11762,25,23,26,8664,7427,7813,6146,5270,5310,1733,1433,1679,784,724,824,529,488,556,9.4,10,12.48,11.18,55296,5,204482,91,3,522,1320,1390,1729,1176,38,62
"""25025060101""","""Boston-Cambridge-Newton, MA-NH""",4,3798,1648,73.05,42,50,57,29,36,41,13,14,17,5.69,129.57,1.27,1,1,13636,11434,13284,21,19,22,9848,8529,8958,7247,6290,6364,1947,1633,1896,654,606,698,441,409,471,9.1,9.8,31.42,22.56,47755,8,127044,91,3,587,460,1823,1523,1803,46,54
"""25025060200""","""Boston-Cambridge-Newton, MA-NH""",2,2412,1015,42.1,48,58,66,35,44,49,13,14,17,5.98,145.71,1.29,1,1,13919,11622,13577,20,18,21,9951,8592,9078,7347,6364,6480,1988,1660,1938,616,568,660,415,383,445,9.1,9.8,26.97,24.11,52585,9,138872,91,2,790,410,2195,2420,1950,54,46
"""25025060301""","""Boston-Cambridge-Newton, MA-NH""",3,3432,1579,67.34,42,50,57,29,36,41,13,14,16,5.17,129.76,1.24,1,1,13081,10861,12725,22,20,23,9620,8310,8747,7082,6140,6218,1868,1551,1816,670,620,713,452,418,481,9.3,9.8,25.07,23.45,57564,4,161374,92,3,637,464,1826,2289,1487,44,56
"""25025060400""","""Boston-Cambridge-Newton, MA-NH""",5,5378,2586,98.66,37,44,50,25,31,35,12,13,15,3.55,103.21,1.15,1,1,11968,9866,11585,27,25,28,9082,7852,8200,6543,5667,5679,1709,1409,1654,829,776,867,559,523,585,9.5,9.8,34.05,26.21,62970,3,178132,92,3,720,454,1557,1607,1474,35,65
"""25025060501""","""Boston-Cambridge-Newton, MA-NH""",5,4056,1904,101.74,44,53,60,31,39,44,12,13,16,5.28,107.03,1.18,1,1,12900,10600,12549,24,22,25,9345,8049,8482,6748,5836,5901,1842,1514,1791,754,699,790,509,471,533,9.3,9.9,24.67,18.71,60324,3,193584,92,3,642,500,1968,1939,1688,47,53
"""25025060600""","""Boston-Cambridge-Newton, MA-NH""",1,2679,1421,311.22,50,61,69,39,49,54,11,12,15,5.1,23.27,1.02,1,1,13134,11349,12778,29,27,30,8604,7507,7868,5833,5058,5104,1876,1621,1824,895,828,940,604,559,634,9.3,10,58.26,4.57,63996,2,279018,92,3,339,605,2444,2270,2603,48,52
"""25025060700""","""Boston-Cambridge-Newton, MA-NH""",2,2557,801,31.69,18,21,24,9,11,13,9,10,11,2.67,125.34,0.86,1,1,8061,6556,7593,31,30,33,7060,6069,6187,4937,4212,4086,1151,936,1084,972,921,1017,656,621,686,9.8,9.9,55.87,25.28,81721,0,300241,93,2,869,349,563,,563,0,100
"""25025060800""","""Boston-Cambridge-Newton, MA-NH""",4,5118,2123,84.76,42,50,57,30,38,42,11,12,14,5.25,137.38,1.08,1,1,11860,9856,11470,24,23,26,8624,7394,7809,6171,5272,5364,1694,1407,1637,760,714,808,512,482,545,9.5,9.9,30.12,25.05,76456,10,249368,93,2,964,364,1896,2155,1620,48,52
"""25025061000""","""Boston-Cambridge-Newton, MA-NH""",3,3190,1309,42.32,26,31,35,16,20,22,11,12,13,3.2,108.43,1,1,1,10095,8350,9659,31,29,32,8101,6995,7221,5705,4894,4845,1442,1192,1379,954,909,997,643,613,672,9.7,9.8,33.21,30.93,72391,3,205708,93,2,1064,359,987,868,874,18,82
"""25025061101""","""Boston-Cambridge-Newton, MA-NH""",2,2168,1037,40.84,16,19,21,6,7,8,11,12,13,2.28,59.73,1.01,1,1,8777,7471,8328,34,32,35,8081,7025,7192,5775,4950,4922,1253,1067,1189,1052,1008,1082,710,680,729,9.8,9.7,30.99,25.39,74326,0,165347,92,3,611,524,348,,348,0,100
"""25025061200""","""Boston-Cambridge-Newton, MA-NH""",3,3551,2026,453.63,48,58,65,37,46,51,11,12,14,4.39,27.69,0.98,1,1,11518,9796,11129,32,30,34,8266,7284,7540,5620,4953,4908,1645,1399,1589,1001,932,1044,675,629,704,9.5,9.9,31.53,4.47,83801,4,317257,93,3,340,591,2304,2563,2121,41,59
"""25025070101""","""Boston-Cambridge-Newton, MA-NH""",8,5668,2841,259.46,47,57,64,39,49,55,7,8,9,2.12,58.53,0.59,1,1,8486,7129,8055,34,31,36,5624,4930,5033,3354,2962,2759,1212,1018,1150,1058,950,1124,714,641,758,9.6,10,64.46,10.95,97751,0,445864,94,2,1072,384,2471,1482,2180,32,68
"""25025070200""","""Boston-Cambridge-Newton, MA-NH""",3,5724,1658,66.49,22,27,30,15,19,21,7,8,9,1.89,69.32,0.59,1,0,5840,4636,5373,35,32,37,5294,4658,4611,3358,2991,2689,834,662,767,1101,1005,1155,743,678,779,9.8,10,158.11,24.94,101809,0,452442,94,2,867,393,956,1559,811,9,91
"""25025070300""","""Boston-Cambridge-Newton, MA-NH""",4,4350,2461,83.18,46,56,64,38,47,53,8,9,11,3.19,107.05,0.69,1,1,9686,7912,9293,33,30,35,6346,5418,5720,3939,3360,3319,1383,1130,1327,1023,929,1074,690,626,725,9.6,10,65.25,29.58,106255,2,444710,94,2,901,401,2386,3374,1458,49,51
"""25025070402""","""Boston-Cambridge-Newton, MA-NH""",1,1700,686,65.93,15,17,19,7,8,9,8,9,10,1.42,14.78,0.75,1,1,5818,4795,5329,32,30,33,6098,5366,5318,4271,3745,3521,831,685,761,997,936,1037,672,631,699,9.8,10,40.62,10.4,102946,2,436793,94,2,687,415,417,,417,0,100
"""25025070500""","""Boston-Cambridge-Newton, MA-NH""",4,5921,2976,73.46,37,45,51,28,35,40,9,10,11,3.13,130.85,0.76,1,1,9546,7542,9153,35,32,36,6778,5732,6076,4330,3653,3641,1363,1077,1307,1085,1003,1128,732,676,760,9.7,10,50.45,40.51,104959,3,389058,94,2,993,358,1775,1609,1497,47,53
"""25025070600""","""Boston-Cambridge-Newton, MA-NH""",2,2324,1261,32.87,54,66,75,45,56,63,10,10,12,3.65,140.11,0.82,1,1,10864,8727,10518,34,31,35,7291,6196,6656,4671,3980,4051,1551,1246,1501,1068,970,1104,720,654,744,9.4,10,39.8,38.36,106326,2,385016,94,3,684,525,2809,3164,2193,64,36
"""25025070700""","""Boston-Cambridge-Newton, MA-NH""",2,2966,1361,40.2,37,45,50,28,36,40,8,9,11,3.64,122.2,0.71,1,1,8966,7333,8555,34,32,36,6406,5475,5752,4061,3445,3415,1280,1047,1221,1065,983,1116,718,663,752,9.7,10,41.31,33.85,107236,2,408881,94,2,979,395,1786,1322,1493,39,61
"""25025070800""","""Boston-Cambridge-Newton, MA-NH""",3,3722,2040,47.24,41,50,56,32,40,45,9,9,11,3.02,138.19,0.74,1,1,8476,6769,8066,37,35,39,6605,5640,5899,4231,3591,3548,1210,967,1151,1163,1083,1199,784,730,809,9.6,9.9,48.87,43.18,107044,4,351118,94,2,905,446,2030,2835,1560,37,63
"""25025070900""","""Boston-Cambridge-Newton, MA-NH""",2,3153,1539,41.65,36,43,49,28,34,39,8,9,10,2.79,103.18,0.69,1,1,7906,6437,7466,39,37,41,6311,5412,5591,3961,3345,3262,1129,919,1066,1221,1147,1263,823,774,852,9.8,9.9,59.08,36.95,105808,0,331433,94,2,943,368,1733,2616,1476,23,77
"""25025071101""","""Boston-Cambridge-Newton, MA-NH""",3,4067,2096,90,46,55,62,36,45,50,10,10,12,2.12,43.51,0.84,1,1,9046,7188,8649,38,36,39,7294,6292,6544,4811,4149,4089,1292,1026,1235,1191,1116,1220,803,753,823,9.7,9.9,57.48,23.29,102875,1,315003,94,3,657,426,2258,2154,782,34,66
"""25025071201""","""Boston-Cambridge-Newton, MA-NH""",2,3398,1358,100.23,35,42,47,25,32,35,10,11,12,2.58,35,0.88,1,1,8885,7079,8475,34,32,35,7335,6358,6569,5008,4357,4270,1269,1011,1210,1058,990,1089,713,668,735,9.6,9.9,51.94,13.55,101450,3,362381,94,3,585,527,1585,2525,1412,32,68
"""25025080100""","""Boston-Cambridge-Newton, MA-NH""",2,2814,693,253.69,33,39,44,21,26,29,12,13,15,2.97,21.4,1.11,1,1,10131,8351,9730,34,33,35,8850,7845,8019,6337,5634,5545,1447,1193,1389,1066,1018,1086,719,687,732,9.6,9.7,15.94,2.73,91128,5,206094,93,5,386,580,1319,2002,1078,28,72
"""25025080300""","""Boston-Cambridge-Newton, MA-NH""",1,2071,801,66.43,27,33,37,17,21,23,10,12,13,2.83,34.13,0.96,1,1,7893,6458,7456,38,36,39,7813,6962,7055,5496,4908,4762,1127,922,1064,1190,1132,1229,802,764,829,9.7,9.8,14.25,12.06,98696,5,220528,93,3,588,491,1054,1289,1017,14,86
"""25025080401""","""Boston-Cambridge-Newton, MA-NH""",2,2995,1346,108.8,21,25,28,12,15,17,9,10,12,2.04,28.1,0.8,1,1,7174,5819,6724,44,41,45,6961,6237,6244,4581,4126,3888,1024,831,960,1355,1280,1396,914,863,941,9.8,9.9,31.38,12.37,103333,1,271723,94,2,617,405,758,1694,624,11,89
"""25025080500""","""Boston-Cambridge-Newton, MA-NH""",2,3286,1354,60.75,19,23,25,11,13,15,9,9,11,1.72,38.57,0.76,1,1,6034,4774,5569,41,39,42,6454,5698,5689,4321,3815,3595,862,682,795,1271,1202,1299,857,810,876,9.8,9.9,30.6,22.29,105665,3,306041,94,3,686,468,666,,666,5,95
"""25025080601""","""Boston-Cambridge-Newton, MA-NH""",3,4540,934,138.43,24,29,32,14,18,20,10,11,12,1.77,13.26,0.85,1,1,6785,5474,6337,44,42,45,7212,6580,6462,4872,4502,4160,969,782,905,1371,1296,1398,925,874,943,9.8,9.9,34.11,6.75,104594,1,273421,93,3,596,516,906,1113,866,9,91
"""25025080801""","""Boston-Cambridge-Newton, MA-NH""",2,4028,917,90.17,18,21,23,8,11,12,9,10,11,2.1,24.46,0.82,1,1,5615,4339,5156,45,43,46,6872,6211,6089,4675,4266,3935,802,620,736,1396,1325,1418,941,894,956,9.8,9.9,27.76,10.17,104481,2,259878,93,3,547,476,534,,534,0,100
"""25025080900""","""Boston-Cambridge-Newton, MA-NH""",3,3829,1449,63.38,35,42,47,26,33,37,9,9,10,2.77,73.49,0.71,1,1,6473,5008,6031,47,45,48,6452,5650,5658,4066,3546,3315,924,715,861,1462,1389,1482,986,937,999,9.8,9.9,37.82,22.86,101205,1,238698,93,3,756,488,1641,564,1638,7,93
"""25025081001""","""Boston-Cambridge-Newton, MA-NH""",4,4576,2159,138,21,26,29,13,16,18,9,10,11,1.94,46.51,0.76,1,1,6571,5165,6128,45,43,46,6680,5864,5872,4345,3797,3581,938,738,875,1396,1329,1417,941,896,955,9.8,9.9,35.13,15.64,97881,3,224758,93,3,631,487,793,,793,6,94
"""25025081100""","""Boston-Cambridge-Newton, MA-NH""",3,4267,1628,122.53,34,41,46,23,29,33,10,11,13,3.25,61.39,0.9,1,1,9165,7369,8778,41,39,42,7754,6787,6955,5155,4509,4398,1309,1052,1253,1290,1225,1304,870,826,879,9.6,9.9,24.33,13.29,92663,4,201026,92,4,449,633,1474,1677,1385,30,70
"""25025081200""","""Boston-Cambridge-Newton, MA-NH""",2,3425,1223,69.78,22,25,29,11,14,16,10,11,13,3.15,51.72,0.93,1,1,8599,6966,8181,39,37,39,7768,6770,6918,5329,4615,4528,1228,995,1168,1212,1159,1222,817,782,824,9.5,9.9,23.15,17.53,91274,7,192721,92,3,651,495,713,,713,19,81
"""25025081300""","""Boston-Cambridge-Newton, MA-NH""",3,5428,2126,143.41,22,25,29,11,14,16,10,11,13,1.78,32.25,0.96,1,1,8388,6854,7949,39,37,39,7884,6915,6998,5480,4770,4647,1198,979,1135,1207,1165,1216,814,786,820,9.7,9.8,20.89,14.83,88641,4,156129,92,4,504,508,698,1633,608,8,92
"""25025081400""","""Boston-Cambridge-Newton, MA-NH""",3,2861,1240,153.32,31,37,42,20,26,29,10,12,13,3.58,29.7,0.92,1,1,8956,7298,8555,42,40,43,7841,6992,7097,5252,4708,4539,1279,1042,1221,1310,1241,1337,883,837,901,9.7,9.9,16.76,8.09,98982,2,225046,93,3,555,528,1287,1394,1168,25,75
"""25025081500""","""Boston-Cambridge-Newton, MA-NH""",2,2185,850,83.1,31,37,41,19,24,27,12,13,15,3.93,40.05,1.11,1,1,10127,8217,9723,32,31,32,8763,7660,7890,6321,5532,5503,1446,1173,1388,995,955,999,671,644,674,9.5,9.8,10.87,10.23,92293,8,173003,92,6,470,627,1197,1774,993,29,71
"""25025081700""","""Boston-Cambridge-Newton, MA-NH""",5,3337,1490,156.56,21,25,28,11,14,16,11,12,14,1.88,16.96,1.02,1,1,9440,7715,9011,36,34,36,8298,7302,7468,5838,5135,5050,1348,1102,1286,1112,1065,1131,750,718,763,9.7,9.8,14.6,9.52,94717,5,186845,92,3,666,493,715,507,609,22,78
"""25025081800""","""Boston-Cambridge-Newton, MA-NH""",3,3590,1379,92.4,30,35,40,18,23,25,11,13,15,2.52,34.02,1.08,1,1,9901,8010,9497,35,33,35,8656,7591,7820,6160,5419,5366,1414,1144,1356,1082,1029,1099,730,694,741,9.6,9.7,13.94,14.92,89374,5,163874,92,6,443,726,1140,1906,888,27,73
